date,store_id,store_region,sku_id,category,our_price,competitor_price,unit_cost,promotion_flag,is_holiday,available_stock,units_sold,stockout_flag
2025-10-15,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.68,23.77,14.21,0,0,27,7,0
2025-10-16,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.09,24.0,14.21,0,0,31,17,0
2025-10-17,KUL_01,Kuala Lumpur,SKU_039,Personal Care,22.94,23.75,14.21,0,0,35,22,0
2025-10-18,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.09,23.89,14.21,0,0,33,28,0
2025-10-19,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.7,24.02,14.21,0,0,33,21,0
2025-10-20,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.11,24.07,14.21,0,0,22,22,1
2025-10-21,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.09,24.35,14.21,0,0,30,13,0
2025-10-22,KUL_01,Kuala Lumpur,SKU_039,Personal Care,22.39,24.45,14.21,1,0,46,38,0
2025-10-23,KUL_01,Kuala Lumpur,SKU_039,Personal Care,22.41,24.84,14.21,0,0,41,41,1
2025-10-24,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.41,24.87,14.21,0,0,59,27,0
2025-10-25,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.18,24.8,14.21,0,0,58,37,0
2025-10-26,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.71,24.8,14.21,0,0,48,25,0
2025-10-27,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.37,25.01,14.21,0,0,54,24,0
2025-10-28,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.01,25.08,14.21,0,0,46,30,0
2025-10-29,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.48,24.57,14.21,0,0,29,29,1
2025-10-30,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.4,24.9,14.21,0,0,47,17,0
2025-10-31,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.58,24.86,14.21,0,0,27,19,0
2025-11-01,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.76,25.18,14.21,0,0,13,13,1
2025-11-02,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.2,25.09,14.21,1,0,35,24,0
2025-11-03,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.13,24.56,14.21,0,0,28,20,0
2025-11-04,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.8,25.0,14.21,0,0,39,20,0
2025-11-05,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.4,25.53,14.21,0,0,15,15,1
2025-11-06,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.16,25.28,14.21,0,0,29,20,0
2025-11-07,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.64,25.69,14.21,0,0,28,10,0
2025-11-08,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.98,25.7,14.21,0,0,31,17,0
2025-11-09,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.0,25.54,14.21,0,0,33,17,0
2025-11-10,KUL_01,Kuala Lumpur,SKU_039,Personal Care,21.52,25.86,14.21,1,0,68,18,0
2025-11-11,KUL_01,Kuala Lumpur,SKU_039,Personal Care,19.49,25.55,14.21,1,0,62,43,0
2025-11-12,KUL_01,Kuala Lumpur,SKU_039,Personal Care,21.93,25.41,14.21,0,0,52,33,0
2025-11-13,KUL_01,Kuala Lumpur,SKU_039,Personal Care,20.52,25.45,14.21,1,0,56,38,0
2025-11-14,KUL_01,Kuala Lumpur,SKU_039,Personal Care,22.94,25.0,14.21,0,0,57,30,0
2025-11-15,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.7,25.11,14.21,0,0,51,22,0
2025-11-16,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.21,25.27,14.21,0,0,21,20,0
2025-11-17,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.77,25.17,14.21,0,0,29,17,0
2025-11-18,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.72,25.31,14.21,0,0,34,28,0
2025-11-19,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.34,25.32,14.21,0,0,40,21,0
2025-11-20,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.24,25.67,14.21,0,0,28,3,0
2025-11-21,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.16,25.64,14.21,0,0,36,17,0
2025-11-22,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.5,25.17,14.21,0,0,49,18,0
2025-11-23,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.01,24.83,14.21,0,0,47,24,0
2025-11-24,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.15,24.87,14.21,0,0,31,20,0
2025-11-25,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.94,24.47,14.21,0,0,54,21,0
2025-11-26,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.63,24.19,14.21,0,0,34,9,0
2025-11-27,KUL_01,Kuala Lumpur,SKU_039,Personal Care,22.84,24.29,14.21,0,0,57,23,0
2025-11-28,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.07,24.8,14.21,0,0,63,30,0
2025-11-29,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.97,25.49,14.21,0,0,27,27,1
2025-11-30,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.41,25.57,14.21,0,0,37,21,0
2025-12-01,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.53,25.76,14.21,0,0,13,13,1
2025-12-02,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.25,25.95,14.21,0,0,18,18,1
2025-12-03,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.44,26.22,14.21,0,0,31,13,0
2025-12-04,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.91,26.29,14.21,0,0,34,8,0
2025-12-05,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.14,26.45,14.21,0,0,24,24,1
2025-12-06,KUL_01,Kuala Lumpur,SKU_039,Personal Care,22.69,26.24,14.21,1,0,84,35,0
2025-12-07,KUL_01,Kuala Lumpur,SKU_039,Personal Care,22.85,26.71,14.21,0,0,29,29,1
2025-12-08,KUL_01,Kuala Lumpur,SKU_039,Personal Care,21.92,27.05,14.21,1,0,47,40,0
2025-12-09,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.88,27.01,14.21,0,0,9,9,1
2025-12-10,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.58,26.91,14.21,0,0,28,21,0
2025-12-11,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.5,26.9,14.21,0,0,54,17,0
2025-12-12,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.23,27.68,14.21,0,0,32,11,0
2025-12-13,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.09,27.57,14.21,1,0,73,34,0
2025-12-14,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.75,28.06,14.21,0,0,55,23,0
2025-12-15,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.93,28.04,14.21,0,0,28,17,0
2025-12-16,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.14,28.62,14.21,0,0,37,21,0
2025-12-17,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.09,28.21,14.21,0,0,26,17,0
2025-12-18,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.6,28.41,14.21,0,0,40,18,0
2025-12-19,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.47,28.36,14.21,0,0,37,16,0
2025-12-20,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.0,28.2,14.21,0,1,35,34,0
2025-12-21,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.76,28.39,14.21,0,1,41,26,0
2025-12-22,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.59,28.56,14.21,0,1,38,9,0
2025-12-23,KUL_01,Kuala Lumpur,SKU_039,Personal Care,23.54,28.91,14.21,1,1,58,20,0
2025-12-24,KUL_01,Kuala Lumpur,SKU_039,Personal Care,25.91,29.27,14.21,0,1,36,30,0
2025-12-25,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.45,28.94,14.21,0,1,25,25,1
2025-12-26,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.17,28.75,14.21,0,1,35,20,0
2025-12-27,KUL_01,Kuala Lumpur,SKU_039,Personal Care,24.48,29.14,14.21,1,1,63,29,0
2025-12-28,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.61,28.76,14.21,0,1,71,28,0
2025-12-29,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.99,28.87,14.21,0,1,37,24,0
2025-12-30,KUL_01,Kuala Lumpur,SKU_039,Personal Care,26.8,28.85,14.21,0,1,48,19,0
2024-01-01,PG_01,Penang,SKU_039,Personal Care,21.32,22.99,14.21,1,1,76,26,0
2024-01-02,PG_01,Penang,SKU_039,Personal Care,19.96,23.07,14.21,1,1,52,30,0
2024-01-03,PG_01,Penang,SKU_039,Personal Care,20.13,22.81,14.21,0,1,44,34,0
2024-01-04,PG_01,Penang,SKU_039,Personal Care,20.15,22.49,14.21,0,1,71,30,0
2024-01-05,PG_01,Penang,SKU_039,Personal Care,18.96,22.65,14.21,1,0,77,43,0
2024-01-06,PG_01,Penang,SKU_039,Personal Care,21.51,22.44,14.21,0,0,54,21,0
2024-01-07,PG_01,Penang,SKU_039,Personal Care,21.46,22.89,14.21,0,0,38,27,0
2024-01-08,PG_01,Penang,SKU_039,Personal Care,22.19,22.79,14.21,0,0,40,20,0
2024-01-09,PG_01,Penang,SKU_039,Personal Care,22.33,22.74,14.21,0,0,45,21,0
2024-01-10,PG_01,Penang,SKU_039,Personal Care,23.42,23.03,14.21,0,0,30,24,0
2024-01-11,PG_01,Penang,SKU_039,Personal Care,23.41,22.8,14.21,0,0,8,8,1
2024-01-12,PG_01,Penang,SKU_039,Personal Care,22.66,22.99,14.21,0,0,35,25,0
2024-01-13,PG_01,Penang,SKU_039,Personal Care,21.79,22.89,14.21,0,0,46,25,0
2024-01-14,PG_01,Penang,SKU_039,Personal Care,22.05,23.16,14.21,0,0,56,33,0
2024-01-15,PG_01,Penang,SKU_039,Personal Care,23.3,23.46,14.21,0,0,26,26,1
2024-01-16,PG_01,Penang,SKU_039,Personal Care,23.19,23.24,14.21,0,0,42,22,0
2024-01-17,PG_01,Penang,SKU_039,Personal Care,23.51,23.21,14.21,0,0,18,14,0
2024-01-18,PG_01,Penang,SKU_039,Personal Care,22.63,23.3,14.21,0,0,35,30,0
2024-01-19,PG_01,Penang,SKU_039,Personal Care,24.08,23.56,14.21,0,0,37,24,0
2024-01-20,PG_01,Penang,SKU_039,Personal Care,24.58,23.82,14.21,0,0,23,23,1
2024-01-21,PG_01,Penang,SKU_039,Personal Care,24.28,23.8,14.21,0,0,35,25,0
2024-01-22,PG_01,Penang,SKU_039,Personal Care,24.67,24.35,14.21,0,0,44,20,0
2024-01-23,PG_01,Penang,SKU_039,Personal Care,25.33,24.52,14.21,0,0,35,13,0
2024-01-24,PG_01,Penang,SKU_039,Personal Care,24.83,24.03,14.21,0,0,24,18,0
2024-01-25,PG_01,Penang,SKU_039,Personal Care,25.43,24.13,14.21,0,0,8,8,1
2024-01-26,PG_01,Penang,SKU_039,Personal Care,25.79,24.16,14.21,0,0,22,11,0
2024-01-27,PG_01,Penang,SKU_039,Personal Care,24.38,24.05,14.21,0,0,51,22,0
2024-01-28,PG_01,Penang,SKU_039,Personal Care,24.36,24.67,14.21,0,0,31,19,0
2024-01-29,PG_01,Penang,SKU_039,Personal Care,24.01,25.11,14.21,0,0,31,16,0
2024-01-30,PG_01,Penang,SKU_039,Personal Care,21.83,25.28,14.21,0,0,50,25,0
2024-01-31,PG_01,Penang,SKU_039,Personal Care,22.62,25.31,14.21,0,0,60,35,0
2024-02-01,PG_01,Penang,SKU_039,Personal Care,24.32,24.86,14.21,0,1,51,18,0
2024-02-02,PG_01,Penang,SKU_039,Personal Care,22.75,24.64,14.21,0,1,38,29,0
2024-02-03,PG_01,Penang,SKU_039,Personal Care,21.88,24.57,14.21,1,1,69,52,0
2024-02-04,PG_01,Penang,SKU_039,Personal Care,19.24,24.41,14.21,1,1,105,80,0
2024-02-05,PG_01,Penang,SKU_039,Personal Care,21.83,24.66,14.21,0,0,34,17,0
2024-02-06,PG_01,Penang,SKU_039,Personal Care,21.17,24.92,14.21,1,0,45,32,0
2024-02-07,PG_01,Penang,SKU_039,Personal Care,22.79,24.92,14.21,0,0,41,20,0
2024-02-08,PG_01,Penang,SKU_039,Personal Care,23.55,25.1,14.21,0,0,54,20,0
2024-02-09,PG_01,Penang,SKU_039,Personal Care,21.85,24.98,14.21,1,0,59,45,0
2024-02-10,PG_01,Penang,SKU_039,Personal Care,22.62,24.98,14.21,0,0,54,27,0
2024-02-11,PG_01,Penang,SKU_039,Personal Care,23.15,24.52,14.21,0,0,62,26,0
2024-02-12,PG_01,Penang,SKU_039,Personal Care,22.19,24.27,14.21,0,0,27,17,0
2024-02-13,PG_01,Penang,SKU_039,Personal Care,23.23,24.75,14.21,0,0,12,12,1
2024-02-14,PG_01,Penang,SKU_039,Personal Care,24.8,24.78,14.21,0,0,22,15,0
2024-02-15,PG_01,Penang,SKU_039,Personal Care,24.51,24.32,14.21,0,0,50,22,0
2024-02-16,PG_01,Penang,SKU_039,Personal Care,24.49,24.3,14.21,0,0,29,23,0
2024-02-17,PG_01,Penang,SKU_039,Personal Care,24.34,24.36,14.21,0,0,29,24,0
2024-02-18,PG_01,Penang,SKU_039,Personal Care,25.5,24.75,14.21,0,0,41,17,0
2024-02-19,PG_01,Penang,SKU_039,Personal Care,25.33,24.51,14.21,0,0,17,17,1
2024-02-20,PG_01,Penang,SKU_039,Personal Care,24.51,24.42,14.21,0,0,24,19,0
2024-02-21,PG_01,Penang,SKU_039,Personal Care,22.48,24.07,14.21,1,0,67,42,0
2024-02-22,PG_01,Penang,SKU_039,Personal Care,23.35,23.99,14.21,0,0,32,28,0
2024-02-23,PG_01,Penang,SKU_039,Personal Care,22.68,24.97,14.21,0,0,33,33,1
2024-02-24,PG_01,Penang,SKU_039,Personal Care,24.07,24.43,14.21,0,0,29,22,0
2024-02-25,PG_01,Penang,SKU_039,Personal Care,23.89,24.25,14.21,0,0,40,18,0
2024-02-26,PG_01,Penang,SKU_039,Personal Care,24.39,24.85,14.21,0,0,29,19,0
2024-02-27,PG_01,Penang,SKU_039,Personal Care,22.76,25.09,14.21,0,0,46,25,0
2024-02-28,PG_01,Penang,SKU_039,Personal Care,23.0,25.31,14.21,0,0,28,28,1
2024-02-29,PG_01,Penang,SKU_039,Personal Care,24.08,24.65,14.21,0,0,35,21,0
2024-03-01,PG_01,Penang,SKU_039,Personal Care,20.45,24.99,14.21,1,0,87,53,0
2024-03-02,PG_01,Penang,SKU_039,Personal Care,23.03,25.13,14.21,0,0,38,25,0
2024-03-03,PG_01,Penang,SKU_039,Personal Care,23.18,25.01,14.21,0,0,28,28,1
2024-03-04,PG_01,Penang,SKU_039,Personal Care,23.79,24.86,14.21,0,0,35,17,0
2024-03-05,PG_01,Penang,SKU_039,Personal Care,23.55,25.23,14.21,0,0,44,23,0
2024-03-06,PG_01,Penang,SKU_039,Personal Care,24.02,25.63,14.21,0,0,48,20,0
2024-03-07,PG_01,Penang,SKU_039,Personal Care,24.87,25.73,14.21,0,0,43,23,0
2024-03-08,PG_01,Penang,SKU_039,Personal Care,23.75,25.75,14.21,0,0,42,23,0
2024-03-09,PG_01,Penang,SKU_039,Personal Care,23.98,25.72,14.21,0,0,46,22,0
2024-03-10,PG_01,Penang,SKU_039,Personal Care,24.59,25.5,14.21,0,0,42,28,0
2024-03-11,PG_01,Penang,SKU_039,Personal Care,24.45,25.17,14.21,0,0,31,26,0
2024-03-12,PG_01,Penang,SKU_039,Personal Care,24.74,25.03,14.21,0,0,44,15,0
2024-03-13,PG_01,Penang,SKU_039,Personal Care,24.05,25.2,14.21,0,0,22,22,1
2024-03-14,PG_01,Penang,SKU_039,Personal Care,20.63,25.05,14.21,1,0,76,40,0
2024-03-15,PG_01,Penang,SKU_039,Personal Care,22.25,25.18,14.21,0,0,45,44,0
2024-03-16,PG_01,Penang,SKU_039,Personal Care,22.69,25.25,14.21,0,0,55,40,0
2024-03-17,PG_01,Penang,SKU_039,Personal Care,23.48,25.05,14.21,0,0,32,32,1
2024-03-18,PG_01,Penang,SKU_039,Personal Care,25.24,24.58,14.21,0,0,35,14,0
2024-03-19,PG_01,Penang,SKU_039,Personal Care,24.84,24.71,14.21,0,0,31,20,0
2024-03-20,PG_01,Penang,SKU_039,Personal Care,24.47,24.51,14.21,0,0,46,24,0
2024-03-21,PG_01,Penang,SKU_039,Personal Care,20.35,24.65,14.21,1,0,93,49,0
2024-03-22,PG_01,Penang,SKU_039,Personal Care,22.87,24.8,14.21,0,0,44,29,0
2024-03-23,PG_01,Penang,SKU_039,Personal Care,24.4,24.9,14.21,0,0,49,17,0
2024-03-24,PG_01,Penang,SKU_039,Personal Care,24.55,25.05,14.21,0,0,51,31,0
2024-03-25,PG_01,Penang,SKU_039,Personal Care,25.45,24.45,14.21,0,0,50,22,0
2024-03-26,PG_01,Penang,SKU_039,Personal Care,22.84,23.79,14.21,1,0,56,15,0
2024-03-27,PG_01,Penang,SKU_039,Personal Care,22.63,24.13,14.21,0,0,48,32,0
2024-03-28,PG_01,Penang,SKU_039,Personal Care,22.69,23.94,14.21,0,0,21,20,0
2024-03-29,PG_01,Penang,SKU_039,Personal Care,21.94,24.01,14.21,0,0,53,26,0
2024-03-30,PG_01,Penang,SKU_039,Personal Care,22.96,24.36,14.21,0,0,39,20,0
2024-03-31,PG_01,Penang,SKU_039,Personal Care,23.66,24.86,14.21,0,0,23,23,1
2024-04-01,PG_01,Penang,SKU_039,Personal Care,24.56,24.99,14.21,0,0,32,16,0
2024-04-02,PG_01,Penang,SKU_039,Personal Care,25.42,25.36,14.21,0,0,26,11,0
2024-04-03,PG_01,Penang,SKU_039,Personal Care,25.58,25.72,14.21,0,0,39,22,0
2024-04-04,PG_01,Penang,SKU_039,Personal Care,26.77,25.75,14.21,0,0,42,21,0
2024-04-05,PG_01,Penang,SKU_039,Personal Care,25.66,26.28,14.21,0,0,36,20,0
2024-04-06,PG_01,Penang,SKU_039,Personal Care,21.84,26.1,14.21,1,0,55,37,0
2024-04-07,PG_01,Penang,SKU_039,Personal Care,23.24,26.68,14.21,0,0,47,17,0
2024-04-08,PG_01,Penang,SKU_039,Personal Care,24.29,27.22,14.21,0,0,35,19,0
2024-04-09,PG_01,Penang,SKU_039,Personal Care,24.52,26.87,14.21,0,0,48,30,0
2024-04-10,PG_01,Penang,SKU_039,Personal Care,26.07,26.9,14.21,0,0,35,20,0
2024-04-11,PG_01,Penang,SKU_039,Personal Care,27.58,27.16,14.21,0,0,30,8,0
2024-04-12,PG_01,Penang,SKU_039,Personal Care,27.11,27.42,14.21,0,0,47,20,0
2024-04-13,PG_01,Penang,SKU_039,Personal Care,27.27,27.92,14.21,0,0,31,27,0
2024-04-14,PG_01,Penang,SKU_039,Personal Care,26.03,28.14,14.21,0,0,53,18,0
2024-04-15,PG_01,Penang,SKU_039,Personal Care,25.82,28.28,14.21,0,0,18,16,0
2024-04-16,PG_01,Penang,SKU_039,Personal Care,26.32,28.45,14.21,0,0,34,25,0
2024-04-17,PG_01,Penang,SKU_039,Personal Care,27.66,28.7,14.21,0,0,14,9,0
2024-04-18,PG_01,Penang,SKU_039,Personal Care,26.57,28.7,14.21,0,0,36,29,0
2024-04-19,PG_01,Penang,SKU_039,Personal Care,27.73,28.71,14.21,0,0,43,23,0
2024-04-20,PG_01,Penang,SKU_039,Personal Care,28.03,28.84,14.21,0,0,10,10,1
2024-04-21,PG_01,Penang,SKU_039,Personal Care,23.62,29.5,14.21,1,0,57,25,0
2024-04-22,PG_01,Penang,SKU_039,Personal Care,24.69,29.34,14.21,0,0,21,9,0
2024-04-23,PG_01,Penang,SKU_039,Personal Care,27.41,29.98,14.21,0,0,42,5,0
2024-04-24,PG_01,Penang,SKU_039,Personal Care,26.52,30.13,14.21,0,0,16,12,0
2024-04-25,PG_01,Penang,SKU_039,Personal Care,28.43,30.49,14.21,0,0,41,8,0
2024-04-26,PG_01,Penang,SKU_039,Personal Care,29.0,29.99,14.21,0,0,33,13,0
2024-04-27,PG_01,Penang,SKU_039,Personal Care,29.9,30.22,14.21,0,0,35,10,0
2024-04-28,PG_01,Penang,SKU_039,Personal Care,28.05,29.88,14.21,0,0,23,15,0
2024-04-29,PG_01,Penang,SKU_039,Personal Care,27.97,28.99,14.21,0,0,29,22,0
2024-04-30,PG_01,Penang,SKU_039,Personal Care,27.46,29.28,14.21,0,0,25,14,0
2024-05-01,PG_01,Penang,SKU_039,Personal Care,28.31,29.48,14.21,0,0,28,16,0
2024-05-02,PG_01,Penang,SKU_039,Personal Care,28.91,29.58,14.21,0,0,21,16,0
2024-05-03,PG_01,Penang,SKU_039,Personal Care,30.54,29.94,14.21,0,0,29,9,0
2024-05-04,PG_01,Penang,SKU_039,Personal Care,28.07,29.94,14.21,0,0,21,17,0
2024-05-05,PG_01,Penang,SKU_039,Personal Care,27.29,30.02,14.21,0,0,21,21,1
2024-05-06,PG_01,Penang,SKU_039,Personal Care,25.29,30.29,14.21,1,0,29,19,0
2024-05-07,PG_01,Penang,SKU_039,Personal Care,26.43,30.04,14.21,0,0,33,13,0
2024-05-08,PG_01,Penang,SKU_039,Personal Care,24.92,29.87,14.21,1,0,36,30,0
2024-05-09,PG_01,Penang,SKU_039,Personal Care,27.68,29.6,14.21,0,0,29,6,0
2024-05-10,PG_01,Penang,SKU_039,Personal Care,26.73,30.07,14.21,0,0,24,9,0
2024-05-11,PG_01,Penang,SKU_039,Personal Care,27.77,29.82,14.21,0,0,40,21,0
2024-05-12,PG_01,Penang,SKU_039,Personal Care,24.44,30.29,14.21,1,0,33,16,0
2024-05-13,PG_01,Penang,SKU_039,Personal Care,26.17,30.12,14.21,0,0,27,14,0
2024-05-14,PG_01,Penang,SKU_039,Personal Care,24.9,30.38,14.21,1,0,37,37,1
2024-05-15,PG_01,Penang,SKU_039,Personal Care,26.4,30.18,14.21,0,0,33,14,0
2024-05-16,PG_01,Penang,SKU_039,Personal Care,27.71,29.8,14.21,0,0,29,14,0
2024-05-17,PG_01,Penang,SKU_039,Personal Care,28.08,30.11,14.21,0,0,22,4,0
2024-05-18,PG_01,Penang,SKU_039,Personal Care,28.61,30.35,14.21,0,0,38,23,0
2024-05-19,PG_01,Penang,SKU_039,Personal Care,28.8,30.23,14.21,0,0,17,17,1
2024-05-20,PG_01,Penang,SKU_039,Personal Care,29.08,30.34,14.21,0,0,25,16,0
2024-05-21,PG_01,Penang,SKU_039,Personal Care,25.84,30.36,14.21,1,0,39,13,0
2024-05-22,PG_01,Penang,SKU_039,Personal Care,27.16,30.74,14.21,0,0,31,17,0
2024-05-23,PG_01,Penang,SKU_039,Personal Care,28.06,30.75,14.21,0,0,38,15,0
2024-05-24,PG_01,Penang,SKU_039,Personal Care,25.67,30.47,14.21,1,0,54,32,0
2024-05-25,PG_01,Penang,SKU_039,Personal Care,26.91,30.22,14.21,0,0,39,20,0
2024-05-26,PG_01,Penang,SKU_039,Personal Care,27.72,30.78,14.21,0,0,31,14,0
2024-05-27,PG_01,Penang,SKU_039,Personal Care,27.91,30.9,14.21,0,0,8,8,1
2024-05-28,PG_01,Penang,SKU_039,Personal Care,26.99,30.19,14.21,0,0,33,18,0
2024-05-29,PG_01,Penang,SKU_039,Personal Care,22.87,29.83,14.21,1,0,41,28,0
2024-05-30,PG_01,Penang,SKU_039,Personal Care,26.57,29.73,14.21,0,0,28,14,0
2024-05-31,PG_01,Penang,SKU_039,Personal Care,26.54,29.73,14.21,0,0,25,22,0
2024-06-01,PG_01,Penang,SKU_039,Personal Care,25.87,29.94,14.21,0,0,33,23,0
2024-06-02,PG_01,Penang,SKU_039,Personal Care,27.85,30.39,14.21,0,0,33,19,0
2024-06-03,PG_01,Penang,SKU_039,Personal Care,26.15,30.42,14.21,0,0,31,22,0
2024-06-04,PG_01,Penang,SKU_039,Personal Care,27.71,30.07,14.21,0,0,18,9,0
2024-06-05,PG_01,Penang,SKU_039,Personal Care,24.91,30.56,14.21,1,0,37,37,1
2024-06-06,PG_01,Penang,SKU_039,Personal Care,26.65,30.11,14.21,0,0,30,30,1
2024-06-07,PG_01,Penang,SKU_039,Personal Care,27.5,29.94,14.21,0,0,49,24,0
2024-06-08,PG_01,Penang,SKU_039,Personal Care,27.74,29.95,14.21,0,0,45,32,0
2024-06-09,PG_01,Penang,SKU_039,Personal Care,27.41,29.72,14.21,0,0,26,22,0
2024-06-10,PG_01,Penang,SKU_039,Personal Care,27.02,30.63,14.21,0,0,37,21,0
2024-06-11,PG_01,Penang,SKU_039,Personal Care,29.13,30.11,14.21,0,0,35,10,0
2024-06-12,PG_01,Penang,SKU_039,Personal Care,28.65,30.65,14.21,0,0,44,17,0
2024-06-13,PG_01,Penang,SKU_039,Personal Care,27.19,30.61,14.21,0,0,30,15,0
2024-06-14,PG_01,Penang,SKU_039,Personal Care,26.57,30.4,14.21,0,0,46,13,0
2024-06-15,PG_01,Penang,SKU_039,Personal Care,26.61,30.86,14.21,0,0,48,19,0
2024-06-16,PG_01,Penang,SKU_039,Personal Care,27.24,30.82,14.21,0,0,23,18,0
2024-06-17,PG_01,Penang,SKU_039,Personal Care,27.22,30.47,14.21,0,0,25,16,0
2024-06-18,PG_01,Penang,SKU_039,Personal Care,29.85,30.37,14.21,0,0,36,20,0
2024-06-19,PG_01,Penang,SKU_039,Personal Care,29.93,29.76,14.21,0,0,30,9,0
2024-06-20,PG_01,Penang,SKU_039,Personal Care,25.87,29.83,14.21,1,0,32,32,1
2024-06-21,PG_01,Penang,SKU_039,Personal Care,28.53,30.66,14.21,0,0,19,19,1
2024-06-22,PG_01,Penang,SKU_039,Personal Care,28.29,30.67,14.21,0,0,33,19,0
2024-06-23,PG_01,Penang,SKU_039,Personal Care,29.63,30.76,14.21,0,0,19,7,0
2024-06-24,PG_01,Penang,SKU_039,Personal Care,29.18,31.28,14.21,0,0,26,5,0
2024-06-25,PG_01,Penang,SKU_039,Personal Care,28.96,31.38,14.21,0,0,21,9,0
2024-06-26,PG_01,Penang,SKU_039,Personal Care,29.36,32.03,14.21,0,0,15,10,0
2024-06-27,PG_01,Penang,SKU_039,Personal Care,30.37,32.25,14.21,0,0,14,12,0
2024-06-28,PG_01,Penang,SKU_039,Personal Care,30.33,32.34,14.21,0,0,18,15,0
2024-06-29,PG_01,Penang,SKU_039,Personal Care,29.98,32.07,14.21,0,0,47,14,0
2024-06-30,PG_01,Penang,SKU_039,Personal Care,29.83,32.39,14.21,0,0,21,21,1
2024-07-01,PG_01,Penang,SKU_039,Personal Care,31.46,31.7,14.21,0,0,25,8,0
2024-07-02,PG_01,Penang,SKU_039,Personal Care,27.22,31.39,14.21,1,0,26,18,0
2024-07-03,PG_01,Penang,SKU_039,Personal Care,29.02,31.05,14.21,0,0,8,8,1
2024-07-04,PG_01,Penang,SKU_039,Personal Care,27.91,30.23,14.21,0,0,13,13,1
2024-07-05,PG_01,Penang,SKU_039,Personal Care,27.65,29.52,14.21,0,0,17,10,0
2024-07-06,PG_01,Penang,SKU_039,Personal Care,27.7,29.07,14.21,0,0,41,19,0
2024-07-07,PG_01,Penang,SKU_039,Personal Care,24.75,29.92,14.21,1,0,47,23,0
2024-07-08,PG_01,Penang,SKU_039,Personal Care,26.53,30.03,14.21,0,0,25,12,0
